name,popularity,price,rating,distance,latitude,longitude,stationId,totalBikes,poiCat
Los Pekes Ice Cream & Coffee,,1.0,80.0,11.143946438534499,41.7749163,-87.728841,452a23e217f2e8525aaf433ba0dc90d9,8.0,iceCream
Annette's Italian Ice,,1.0,90.0,871.5618010085808,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,iceCream
Vaca's Creamery,,1.0,90.0,994.097014396246,41.910522,-87.653106,b9114301c8c90734fb1516d19fe37e4c,10.0,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,273.76760085194013,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,549.7971729703429,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,663.4399505792072,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.88314336439022,-87.63724207878113,25667cb335a3b7ed44250b2b577da299,12.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,50.0,839.6625800426514,41.880021,-87.770325,0a467b5246bbd00b949b1a60e5977021,2.0,iceCream
Scoops Ice Cream-31St Street,,2.0,70.0,841.6656749183911,41.83070705144085,-87.64125533401966,e3584c2546f2d690940f19c4e4a34f2e,14.0,iceCream
Los Pekes Ice Cream & Coffee,,1.0,80.0,11.143946438534499,41.774815,-87.728303,60e0b613374195f62d4411e3c31b9a7b,4.0,iceCream
Vasos Lokos,,1.0,80.0,960.6971489662932,41.852642,-87.72103,84aee9273c4585b3f7f328f819b1c0cd,2.0,iceCream
Los Mangos Neveria Y Fruteria,,3.0,70.0,11.143946438534499,41.852642,-87.72103,84aee9273c4585b3f7f328f819b1c0cd,2.0,iceCream
DQ / Orange Julius,,1.0,60.0,298.6673780439673,41.924161029067626,-87.64638036489487,a831058c5cdeb97cce850212736ae103,11.0,iceCream
Annette's Italian Ice,,1.0,90.0,798.4643435919638,41.924161029067626,-87.64638036489487,a831058c5cdeb97cce850212736ae103,11.0,iceCream
Terry's Toffee,,3.0,90.0,933.7331146369504,41.924161029067626,-87.64638036489487,a831058c5cdeb97cce850212736ae103,11.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.691596,-87.707397,f23fcadf0c3497e6d5845f834bb45380,1.0,iceCream
Margie's Candies,,2.0,80.0,740.030577714747,41.912616,-87.681391,0880aca32d6fdffe9e6010f1db79b6b8,15.0,iceCream
Los Pekes Ice Cream & Coffee,,1.0,80.0,770.5574547727548,41.773551,-87.722805,55c98669cecc3bfc2bb7a4a0490d608a,2.0,iceCream
Paleteria El Sabor De,,1.0,90.0,803.6384074260976,41.808227,-87.67718,f15d1c7ae869d8461876cc51c033baf8,9.0,iceCream
T & G,,2.0,90.0,11.143946438534499,41.808227,-87.67718,f15d1c7ae869d8461876cc51c033baf8,9.0,iceCream
Antojitos Majicos,,1.0,80.0,825.4917796875392,41.96115407569,-87.7165690733,98fc69d2a12bca242bbbd2144a70d21a,14.0,iceCream
La Michoacana Premium,,1.0,80.0,11.143946438534499,41.96115407569,-87.7165690733,98fc69d2a12bca242bbbd2144a70d21a,14.0,iceCream
KURIMU,,2.0,80.0,584.4034182115457,41.87464,-87.65703,c2340f845a4549b2209839b8cc129b36,18.0,iceCream
Baskin Robbins,,1.0,40.0,11.143946438534499,41.87464,-87.65703,c2340f845a4549b2209839b8cc129b36,18.0,iceCream
Menchie's,,1.0,80.0,11.143946438534499,41.936083,-87.669807,38d4473c18239685a845b74e0bbe25eb,19.0,iceCream
Forty Carrots,,2.0,70.0,307.01090236785234,41.90230870122,-87.627690528,7aa892b0b9601e5a7006c86b5443b012,11.0,iceCream
Scoops Dessert Bar,,1.0,70.0,498.010337231171,41.90230870122,-87.627690528,7aa892b0b9601e5a7006c86b5443b012,11.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,684.1182703606141,41.90230870122,-87.627690528,7aa892b0b9601e5a7006c86b5443b012,11.0,iceCream
Insomnia Cookies,,1.0,50.0,808.7579845855844,41.90230870122,-87.627690528,7aa892b0b9601e5a7006c86b5443b012,11.0,iceCream
Kilwins,,2.0,80.0,68.25591698149879,41.87785,-87.62408,2bde07852487100be02f1242dca35060,20.0,iceCream
Shake Shack Chicago Athletic Association,,2.0,70.0,430.190942537936,41.87785,-87.62408,2bde07852487100be02f1242dca35060,20.0,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,581.0453267269365,41.87785,-87.62408,2bde07852487100be02f1242dca35060,20.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,967.946657630472,41.87785,-87.62408,2bde07852487100be02f1242dca35060,20.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.87785,-87.62408,2bde07852487100be02f1242dca35060,20.0,iceCream
Ghirardelli Ice Cream & Chocolate Shop,,2.0,80.0,794.5383508950614,41.889906,-87.634266,b5abaa7f26aae7af04cdeb338d01c3d9,27.0,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,981.5927248453896,41.889906,-87.634266,b5abaa7f26aae7af04cdeb338d01c3d9,27.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,996.294361191972,41.889906,-87.634266,b5abaa7f26aae7af04cdeb338d01c3d9,27.0,iceCream
Red Mango,,2.0,60.0,998.944744965202,41.889906,-87.634266,b5abaa7f26aae7af04cdeb338d01c3d9,27.0,iceCream
Scoops Dessert Bar,,1.0,70.0,11.143946438534499,41.889906,-87.634266,b5abaa7f26aae7af04cdeb338d01c3d9,27.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,11.143946438534499,41.889906,-87.634266,b5abaa7f26aae7af04cdeb338d01c3d9,27.0,iceCream
Shake Shack Chicago Athletic Association,,2.0,70.0,11.143946438534499,41.889906,-87.634266,b5abaa7f26aae7af04cdeb338d01c3d9,27.0,iceCream
Baskin Robbins,,1.0,40.0,608.5750459023188,41.884069,-87.656853,0515f954bb899b64835a0cc692d6366d,18.0,iceCream
Pancho's Paleteria & Ice Cream,,1.0,90.0,962.3988083148412,41.8442315,-87.7321534,87f784e389b67f63006662e294edd180,9.0,iceCream
La Michoacana Ice Cream Shop,,1.0,40.0,11.143946438534499,41.8442315,-87.7321534,87f784e389b67f63006662e294edd180,9.0,iceCream
Los Mangos Neveria y Fruteria,,1.0,90.0,11.143946438534499,41.8442315,-87.7321534,87f784e389b67f63006662e294edd180,9.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,11.143946438534499,41.939638,-87.705263,59fa2205423d1a94227a2ae78b6197ca,9.0,iceCream
Insomnia Cookies,,2.0,70.0,213.89476900141216,41.79430062054,-87.6014497734,0e668976214dbbb381a47595089a78a3,18.0,iceCream
Shawn Michelle's,,2.0,90.0,269.8380609407383,41.809085,-87.627384,77ff3850ba90f2e3048aa416c2f47a24,2.0,iceCream
DQ / Orange Julius,,1.0,60.0,842.8076417116051,41.929546,-87.643118,7d847e4d2e95d93d23dfb60e811f3888,10.0,iceCream
Yoberri,,1.0,70.0,855.6550085821348,41.929546,-87.643118,7d847e4d2e95d93d23dfb60e811f3888,10.0,iceCream
Oberweis Ice Cream and Dairy Store,,2.0,80.0,11.143946438534499,41.929546,-87.643118,7d847e4d2e95d93d23dfb60e811f3888,10.0,iceCream
Los Mangos Neveria Y Fruteria,,3.0,70.0,875.8344775435443,41.84265,-87.70401,0b9c84ba2fbe3cd4a227ac62e26a2172,13.0,iceCream
Baskin-Robbins,,2.0,50.0,838.2980019113811,41.72951,-87.603739,7604bc541a09c947a6e4c99733e657fc,1.0,iceCream
Paleteria El Sabor De,,1.0,90.0,974.2498254945212,41.808884,-87.67513,8a17d4a63f891d673d43af9dc68df95f,1.0,iceCream
T & G,,2.0,90.0,11.143946438534499,41.808884,-87.67513,8a17d4a63f891d673d43af9dc68df95f,1.0,iceCream
B&B Ice Cream & Candy,,1.0,100.0,11.143946438534499,41.735607,-87.645345,c9e8b8482d24341f3b103b8734b5adae,1.0,iceCream
Baskin Robbins,,1.0,40.0,923.9279705628746,41.891578,-87.648384,9aaf7b250c54a478899273e791d42d9b,15.0,iceCream
Scooter's Frozen Custard,,1.0,90.0,11.143946438534499,41.931931,-87.677856,340aee4802e4c4490cc37273b2950d6a,13.0,iceCream
Freezing Point,,1.0,90.0,11.143946438534499,41.931931,-87.677856,340aee4802e4c4490cc37273b2950d6a,13.0,iceCream
La Michoacana Diversey,,2.0,60.0,11.143946438534499,41.92398,-87.75195,460095224ddb66e2c226afdf88a4b239,1.0,iceCream
Baskin-Robbins,,2.0,50.0,882.498325934867,41.743916,-87.598786,ec2dbe2f0ebc56e3c34b42393e3782f1,1.0,iceCream
Ten Cafe,,2.0,90.0,11.143946438534499,41.93588,-87.67842,33e60f8081b6f75502709c76797709ef,12.0,iceCream
Menchie's,,1.0,80.0,11.143946438534499,41.93588,-87.67842,33e60f8081b6f75502709c76797709ef,12.0,iceCream
Antojitos Majicos,,1.0,80.0,912.2318533396668,41.961216,-87.722416,22e1ff7d2ec746c17b3da88ef08157de,3.0,iceCream
Paleteria La Esquina Michoacana,,1.0,90.0,11.143946438534499,41.9240754,-87.7568589,e0bfbb7026362add65e3fe899d3af45e,2.0,iceCream
Insomnia Cookies,,1.0,50.0,530.9338381846281,41.904613,-87.640552,ae489d7ecd6074067b6bd326e7b26ce7,14.0,iceCream
Shake Shack Chicago Athletic Association,,2.0,70.0,406.5830117546896,41.88462107257936,-87.62783423066139,3a0e32d6f1cfdd0d4d6fc95a57b8b8f3,19.0,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,578.0981928154574,41.88462107257936,-87.62783423066139,3a0e32d6f1cfdd0d4d6fc95a57b8b8f3,19.0,iceCream
Ghirardelli Ice Cream & Chocolate Shop,,2.0,80.0,609.2708314307757,41.88462107257936,-87.62783423066139,3a0e32d6f1cfdd0d4d6fc95a57b8b8f3,19.0,iceCream
Kilwins,,2.0,80.0,810.7586638225914,41.88462107257936,-87.62783423066139,3a0e32d6f1cfdd0d4d6fc95a57b8b8f3,19.0,iceCream
Cold Stone Creamery,,1.0,60.0,881.3413509121099,41.88462107257936,-87.62783423066139,3a0e32d6f1cfdd0d4d6fc95a57b8b8f3,19.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,959.1973173459104,41.88462107257936,-87.62783423066139,3a0e32d6f1cfdd0d4d6fc95a57b8b8f3,19.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.88462107257936,-87.62783423066139,3a0e32d6f1cfdd0d4d6fc95a57b8b8f3,19.0,iceCream
Neveria Lluvia,,1.0,80.0,267.5598860728234,41.73733560041666,-87.54851460456847,9d2193afa51a098eed6e1c8e590e915e,15.0,iceCream
Paleteria El Sabor De Mexico,,1.0,80.0,858.5765395375652,41.865234,-87.666507,d71d45b9ccf989cdc95bea58cc59d770,11.0,iceCream
KURIMU,,2.0,80.0,958.0259002383056,41.865234,-87.666507,d71d45b9ccf989cdc95bea58cc59d770,11.0,iceCream
La Michoacana Premium,,1.0,90.0,11.143946438534499,41.865234,-87.666507,d71d45b9ccf989cdc95bea58cc59d770,11.0,iceCream
Yogurt Square,,2.0,70.0,11.143946438534499,41.974712,-87.697852,df399f85c632fa7a7950e7b91b3da0e3,5.0,iceCream
Antojitos Majicos,,1.0,80.0,11.143946438534499,41.96110801623,-87.7289701012,20e02634b8dab0a0469fc3e95a4c4782,9.0,iceCream
B&B Ice Cream & Candy,,1.0,100.0,815.8728270463614,41.750522,-87.657252,b4fb614318a535596261f1a7779c83b3,2.0,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,297.64535673051563,41.880329633634624,-87.64274597167967,cbbdca360134fa7ef332b2081bb9ab5a,18.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,620.3221194330617,41.880329633634624,-87.64274597167967,cbbdca360134fa7ef332b2081bb9ab5a,18.0,iceCream
Baskin Robbins,,1.0,40.0,655.426347069604,41.880329633634624,-87.64274597167967,cbbdca360134fa7ef332b2081bb9ab5a,18.0,iceCream
Paleteria Bambi,,1.0,80.0,11.143946438534499,41.813996,-87.666589,7f81ba9c5c3d9302018bc1780028a564,10.0,iceCream
Baskin Robbins,,2.0,20.0,859.0047263580767,41.90205,-87.75305,b43daef978937115e45210889bdf273e,1.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.691578,-87.705842,ecf6dc46f511f2633530bfb4376aa9c2,1.0,iceCream
Culver's,,2.0,70.0,550.8278503519253,41.94973,-87.7469526,90f0f90a417a2f83c0d62d4ea407c71e,5.0,iceCream
Charmers Cafe,,1.0,90.0,788.1890599818138,42.01058656284,-87.6624120948,1a1597b75ce539ca3852e86fa40fa9e4,13.0,iceCream
Las Delicias de Michoacan,,1.0,80.0,11.143946438534499,42.01058656284,-87.6624120948,1a1597b75ce539ca3852e86fa40fa9e4,13.0,iceCream
Zip'z Ice Cream,,1.0,80.0,11.143946438534499,42.01058656284,-87.6624120948,1a1597b75ce539ca3852e86fa40fa9e4,13.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,948.4862049704008,41.870257,-87.639474,24584d0f8ede430a7b0ad33526a2b6df,12.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.870257,-87.639474,24584d0f8ede430a7b0ad33526a2b6df,12.0,iceCream
Los Pekes Ice Cream & Coffee,,1.0,80.0,771.8521422169953,41.779668,-87.707834,285d185a2250e4a3f3de7e177cf856d3,1.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,11.143946438534499,41.924319,-87.721446,a8d8f293c5de5d07f7478b0b10efe5bb,2.0,iceCream
Insomnia Cookies,,2.0,70.0,97.10754036406344,42.00104377979,-87.6611982433,eaec65f163adf9e1aa9c5142640fac7c,22.0,iceCream
Las Delicias de Michoacan,,1.0,80.0,918.6539936319176,42.00104377979,-87.6611982433,eaec65f163adf9e1aa9c5142640fac7c,22.0,iceCream
Lickity Split Frozen Custard,,1.0,90.0,943.0956574505234,42.00104377979,-87.6611982433,eaec65f163adf9e1aa9c5142640fac7c,22.0,iceCream
Ghirardelli Ice Cream & Chocolate Shop,,2.0,80.0,199.72865594348312,41.88937546663168,-87.62707650661469,766f998ceaa433774940a1cb0674445f,30.0,iceCream
Red Mango,,2.0,60.0,586.9485135882928,41.88937546663168,-87.62707650661469,766f998ceaa433774940a1cb0674445f,30.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,777.8485778693939,41.88937546663168,-87.62707650661469,766f998ceaa433774940a1cb0674445f,30.0,iceCream
Shake Shack Chicago Athletic Association,,2.0,70.0,875.3565520865102,41.88937546663168,-87.62707650661469,766f998ceaa433774940a1cb0674445f,30.0,iceCream
Scoops Dessert Bar,,1.0,70.0,949.9969016511014,41.88937546663168,-87.62707650661469,766f998ceaa433774940a1cb0674445f,30.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,861.9645237398747,41.939398,-87.711561,8331b895b5ffe28350476baa3eb663c0,12.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,875.5375750140669,41.87146651779,-87.6409491327,ee6928bd2a7172a0189305ebc12505c3,14.0,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,11.143946438534499,41.87146651779,-87.6409491327,ee6928bd2a7172a0189305ebc12505c3,14.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.87146651779,-87.6409491327,ee6928bd2a7172a0189305ebc12505c3,14.0,iceCream
B&B Ice Cream & Candy,,1.0,100.0,11.143946438534499,41.73582,-87.646896,07af56c9f9a794c006a0d4414a4a6a92,1.0,iceCream
Addington Gallery,,2.0,90.0,527.2310023183456,41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,556.8848809043166,41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27.0,museums
Chicago Architecture Center,,1.0,90.0,737.3416378117356,41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27.0,museums
Design Museum of Chicago,,1.0,90.0,845.6403249448199,41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,11.143946438534499,41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27.0,museums
Design Museum of Chicago,,1.0,90.0,712.5879890405307,41.8793563587,-87.6297910363,aa46fd3f3a431b5860dbf50cfc340aac,18.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.8793563587,-87.6297910363,aa46fd3f3a431b5860dbf50cfc340aac,18.0,museums
Chicago Architecture Center,,1.0,90.0,898.5987631791754,41.886976,-87.612813,bc9bcc704d05b8355608c21dd284faf7,32.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,32.89833010601007,41.896944626370825,-87.62175768613815,164dad38eeed10f9980764f9acd06be6,15.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,538.5045892918916,41.896944626370825,-87.62175768613815,164dad38eeed10f9980764f9acd06be6,15.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.896944626370825,-87.62175768613815,164dad38eeed10f9980764f9acd06be6,15.0,museums
Design Museum of Chicago,,1.0,90.0,11.143946438534499,41.87943409140013,-87.63550400733948,2dda059bc5623406b2f6267bfeb08121,14.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.87943409140013,-87.63550400733948,2dda059bc5623406b2f6267bfeb08121,14.0,museums
Design Museum of Chicago,,1.0,90.0,479.5965822198137,41.88602082773,-87.6308760584,d09e04b78027394bf3a361c0ce451563,21.0,museums
Chicago Architecture Center,,1.0,90.0,644.9253338235233,41.88602082773,-87.6308760584,d09e04b78027394bf3a361c0ce451563,21.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,896.647510149577,41.88602082773,-87.6308760584,d09e04b78027394bf3a361c0ce451563,21.0,museums
Addington Gallery,,2.0,90.0,11.143946438534499,41.88602082773,-87.6308760584,d09e04b78027394bf3a361c0ce451563,21.0,museums
Addington Gallery,,2.0,90.0,453.225905618464,41.89102331025185,-87.63547986745834,e8504b24e6cb0d95b51e5a772f28cf9d,11.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,837.1885665493631,41.89102331025185,-87.63547986745834,e8504b24e6cb0d95b51e5a772f28cf9d,11.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.89102331025185,-87.63547986745834,e8504b24e6cb0d95b51e5a772f28cf9d,11.0,museums
Design Museum of Chicago,,1.0,90.0,11.143946438534499,41.89102331025185,-87.63547986745834,e8504b24e6cb0d95b51e5a772f28cf9d,11.0,museums
Addington Gallery,,2.0,90.0,578.2273190502399,41.898969,-87.629912,5529080388dcfda7ec6106631ddddccf,15.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,729.396563900739,41.898969,-87.629912,5529080388dcfda7ec6106631ddddccf,15.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,733.9130261086086,41.898969,-87.629912,5529080388dcfda7ec6106631ddddccf,15.0,museums
Design Museum of Chicago,,1.0,90.0,235.3817966064635,41.886875,-87.62603,c18c4d65dba23fd995291bb1e247a4a9,18.0,museums
Chicago Architecture Center,,1.0,90.0,241.2101701679613,41.886875,-87.62603,c18c4d65dba23fd995291bb1e247a4a9,18.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,696.1655484881285,41.886875,-87.62603,c18c4d65dba23fd995291bb1e247a4a9,18.0,museums
Addington Gallery,,2.0,90.0,11.143946438534499,41.886875,-87.62603,c18c4d65dba23fd995291bb1e247a4a9,18.0,museums
Design Museum of Chicago,,1.0,90.0,434.0627783780398,41.8810317,-87.62408432,96561e2c766a72c90d22128feca8664a,11.143946438534499,museums
Chicago Architecture Center,,1.0,90.0,780.6260095148626,41.8810317,-87.62408432,96561e2c766a72c90d22128feca8664a,11.143946438534499,museums
Design Museum of Chicago,,1.0,90.0,851.090379551267,41.885837,-87.6355,f89aba5bfb97aa779146a4a86948cbba,24.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.885837,-87.6355,f89aba5bfb97aa779146a4a86948cbba,24.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,11.143946438534499,41.885837,-87.6355,f89aba5bfb97aa779146a4a86948cbba,24.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.902997,-87.683825,a69f44ab5a4e6feb4ad98862149c8f46,15.0,museums
Design Museum of Chicago,,1.0,90.0,299.8763224194086,41.882134,-87.625125,e8088cdb2526d5bb46e97fcc95554047,18.0,museums
Chicago Architecture Center,,1.0,90.0,669.348093803383,41.882134,-87.625125,e8088cdb2526d5bb46e97fcc95554047,18.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,947.57423327952,41.892278,-87.612043,f5e39d9ea81017d4f7a148c6b83d0d10,11.143946438534499,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.892278,-87.612043,f5e39d9ea81017d4f7a148c6b83d0d10,11.143946438534499,museums
Addington Gallery,,2.0,90.0,35.41599873968464,41.894722,-87.634362,2bd76c2dff7f54df82dd45a859e76d6d,26.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,732.7335875745526,41.894722,-87.634362,2bd76c2dff7f54df82dd45a859e76d6d,26.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.894722,-87.634362,2bd76c2dff7f54df82dd45a859e76d6d,26.0,museums
Addington Gallery,,2.0,90.0,917.9116155387112,41.902924,-87.637715,a0fd691b483dda622169d07dd9d3797b,14.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,166.11220812162608,41.8985866514,-87.6219152258,beca60f2189a11d22eec7d97fe996db6,18.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,685.2795883359122,41.8985866514,-87.6219152258,beca60f2189a11d22eec7d97fe996db6,18.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.903266,-87.678435,ad66d85749aa72209a2525823fe846e0,15.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.90345,-87.667747,914127814e130b4e728cc645009ba705,22.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,308.76139769062223,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,museums
Addington Gallery,,2.0,90.0,441.9695829102532,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,738.8827138670196,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,museums
Chicago Architecture Center,,1.0,90.0,814.78138343551,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,museums
Chicago Architecture Center,,1.0,90.0,320.7705136704714,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,330.8953703882068,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,museums
Design Museum of Chicago,,1.0,90.0,598.8139155056339,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,867.4643061577372,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,museums
Addington Gallery,,2.0,90.0,873.0493194076291,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,42.048308,-87.698224,968715e98168c925d3758e281e75d50e,14.0,museums
Ukrainian Institute of Modern Art,,1.0,90.0,11.143946438534499,41.900105,-87.696817,43b95ef016741a8155406de83c557954,2.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,451.8008082350202,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,museums
Addington Gallery,,2.0,90.0,518.7915708492435,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,museums
Museum of Contemporary Art - Chicago,,1.0,80.0,592.6796723721443,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,museums
Addington Gallery,,2.0,90.0,330.6253621329592,41.894666,-87.638437,b34d06e44c1e146a0bb5cf1bc37de2b0,23.0,museums
Field Museum Store,,2.0,80.0,533.4608343468133,41.867888,-87.623041,fee4c5520569fb5d72ca5b077308250c,35.0,museums
Design Museum of Chicago,,1.0,90.0,363.94386874836704,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,museums
Chicago Architecture Center,,1.0,90.0,655.9810147219325,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,museums
21c Museum Hotel - Chicago,,2.0,70.0,11.143946438534499,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,42.039742,-87.699413,868a1f99977c7f184af87410583c81ec,15.0,museums
Chicago Architecture Center,,1.0,90.0,11.143946438534499,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,museums
