latitude,longitude,stationId,totalBikes,ll
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.79482,-87.732112,a397dc98405c9e62125b967ea11318cf,2,-45.937292
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.8680617,-87.7153897,01235c95863ac9ce34f3a8217d9b1396,1,-45.847328
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.775267,-87.669156,1d695e13164015bc3bccbb182c9e7ff8,2,-45.893889
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.73715,-87.57319,b968197cfaa8cfa021c4f77cf99fc7b5,3,-45.83604
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
41.9610471,-87.700901,bb0ba201501d2c3666dea5655cc031ec,8,-45.7398539
