name,popularity,price,rating,distance,latitude,longitude,ll,poi_cat
Sound Vision,,,,632.0,41.997579,-87.689713,41.997579%2C-87.689713,books
IQRA International Educational Foundation,,,,757.0,41.997579,-87.689713,41.997579%2C-87.689713,books
Iqra Book Center,9.31,,,765.0,41.997579,-87.689713,41.997579%2C-87.689713,books
Abraham Lincoln Book Shop,9.07,,,173.0,41.894666,-87.638437,41.894666%2C-87.638437,books
Triumph Books,4.8,,,330.0,41.894666,-87.638437,41.894666%2C-87.638437,books
IPG: Independent Publishers Group,,,,336.0,41.894666,-87.638437,41.894666%2C-87.638437,books
EPub and Mobi,,,,356.0,41.894666,-87.638437,41.894666%2C-87.638437,books
Moody Bible Institute Of Chicago,,,,499.0,41.894666,-87.638437,41.894666%2C-87.638437,books
Magazine Salon Sense,,,,548.0,41.894666,-87.638437,41.894666%2C-87.638437,books
Open Books Drop Box,2.88,,,793.0,41.894666,-87.638437,41.894666%2C-87.638437,books
Spin,,,,821.0,41.894666,-87.638437,41.894666%2C-87.638437,books
Te Jays Book Store,9.42,,,865.0,41.894666,-87.638437,41.894666%2C-87.638437,books
Columbia College Bookstore,,,,663.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Paragon Book Gallery,2.4,,,679.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Open Books,,,,687.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Bookstore,,,,724.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Carpe Librum Popup,1.41,,,763.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Sandmeyer's Bookstore,9.44,,78.0,767.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Exile in Bookville,9.87,,,955.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Selected Works Used Books & Sheet Music,2.89,,82.0,966.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Roosevelt University Bookstore,8.85,,,969.0,41.867888,-87.623041,41.867888%2C-87.623041,books
The Dial Bookshop,8.94,,,974.0,41.867888,-87.623041,41.867888%2C-87.623041,books
Quo Vadis,1.43,,,792.0,41.944983,-87.815865,41.944983%2C-87.815865,books
Mars Hill Bookstore,,,,173.0,41.88794379427211,-87.77427345514297,41.88794379427211%2C-87.77427345514297,books
One Stop Comics,9.53,,69.0,871.0,41.88794379427211,-87.77427345514297,41.88794379427211%2C-87.77427345514297,books
Bibliodisia Books,,,,405.0,41.815242,-87.702651,41.815242%2C-87.702651,books
Tailor-Made Books,,,,753.0,42.023463,-87.699595,42.023463%2C-87.699595,books
All Eyes On Egypt,,,,794.0,41.75893,-87.582861,41.75893%2C-87.582861,books
Sultans Afrcntric Bkstr Butque,,,,898.0,41.75893,-87.582861,41.75893%2C-87.582861,books
Frontline Books n Smoke,,,,586.0,41.753174,-87.605026,41.753174%2C-87.605026,books
Joe Trader,,,,976.0,41.9384207,-87.7813896,41.9384207%2C-87.7813896,books
Odeon,,,,995.0,41.9384207,-87.7813896,41.9384207%2C-87.7813896,books
Dark Tower Comics,8.85,,67.0,672.0,41.97491129677,-87.6925025594,41.97491129677%2C-87.6925025594,books
The Book Cellar,9.48,,85.0,892.0,41.97491129677,-87.6925025594,41.97491129677%2C-87.6925025594,books
The Kates,,,,904.0,41.97491129677,-87.6925025594,41.97491129677%2C-87.6925025594,books
PNA Oriental Store,8.53,,,988.0,41.97491129677,-87.6925025594,41.97491129677%2C-87.6925025594,books
Challengers Comics,9.59,,84.0,907.0,41.91849115368695,-87.69742280244827,41.91849115368695%2C-87.69742280244827,books
Nazareth Religious Bks & Gifts,,,,962.0,41.91849115368695,-87.69742280244827,41.91849115368695%2C-87.69742280244827,books
"Kibbitznest Books, Brews & Blarney",9.45,,93.0,822.0,41.92883,-87.668507,41.92883%2C-87.668507,books
Barnes & Noble,9.67,,82.0,893.0,41.92883,-87.668507,41.92883%2C-87.668507,books
All Eyes On Egypt,,,,575.0,41.74927751,-87.57585394,41.74927751%2C-87.57585394,books
Carpe Librum,7.44,,,86.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Barbara's Bookstore,7.85,,,228.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Aaalways Buying Older Comics,,,,281.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Beck's Book Stores,2.03,,,355.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Wells Street Adult Bookstore,,,,397.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Pauline Books & Media,9.11,,,401.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Barnes & Noble,,,,411.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Encyclopedia Britannica,9.44,,,449.0,41.884241,-87.629634,41.884241%2C-87.629634,books
When the Past Came Calling,,,,456.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Graham Crackers Comics,9.77,,80.0,461.0,41.884241,-87.629634,41.884241%2C-87.629634,books
Gryend House - Zombie Unicorn Comics,8.96,,,430.0,41.990247,-87.70858,41.990247%2C-87.70858,books
Foreign Book Source,,,,564.0,41.990247,-87.70858,41.990247%2C-87.70858,books
Paragon Book Gallery,,,,966.0,41.83010465416,-87.6702983089,41.83010465416%2C-87.6702983089,books
Frontline Books,,,,604.0,41.805772,-87.592464,41.805772%2C-87.592464,books
Frontline Distribution International,9.56,,69.0,619.0,41.805772,-87.592464,41.805772%2C-87.592464,books
Frontline Books n Smoke,,,,862.0,41.751448,-87.601136,41.751448%2C-87.601136,books
Shtick Books,,,,697.0,41.947472,-87.737875,41.947472%2C-87.737875,books
Shtick Books,,,,255.0,41.953449,-87.729635,41.953449%2C-87.729635,books
Chicago Bibles & Books,9.16,,,275.0,41.953449,-87.729635,41.953449%2C-87.729635,books
Tres Americas Books,7.82,,,759.0,41.953449,-87.729635,41.953449%2C-87.729635,books
Graham Crackers Comics,6.37,,,266.0,41.931248,-87.644336,41.931248%2C-87.644336,books
Booklegger's Used Books,3.06,,61.0,435.0,41.931248,-87.644336,41.931248%2C-87.644336,books
New & Used Books,,,,507.0,41.931248,-87.644336,41.931248%2C-87.644336,books
"Books - Rare, Used and Well Done",2.44,,,609.0,41.931248,-87.644336,41.931248%2C-87.644336,books
Lincoln Park Book Shop,,,,629.0,41.931248,-87.644336,41.931248%2C-87.644336,books
Bookman's Corner,9.31,,,640.0,41.931248,-87.644336,41.931248%2C-87.644336,books
Barnes & Noble,,,,943.0,41.931248,-87.644336,41.931248%2C-87.644336,books
DePaul Campus Bookstore,9.27,,,1066.0,41.931248,-87.644336,41.931248%2C-87.644336,books
Frontline Books n Smoke,,,,550.0,41.754442,-87.601745,41.754442%2C-87.601745,books
Kadampa Meditation Center Chicago - Wicker Park,,,,384.0,41.91050936666395,-87.6823890209198,41.91050936666395%2C-87.6823890209198,books
Myopic Books,9.6,,87.0,461.0,41.91050936666395,-87.6823890209198,41.91050936666395%2C-87.6823890209198,books
Quimby's Bookstore,9.45,,84.0,624.0,41.91050936666395,-87.6823890209198,41.91050936666395%2C-87.6823890209198,books
Volumes Bookcafe,8.79,,83.0,647.0,41.91050936666395,-87.6823890209198,41.91050936666395%2C-87.6823890209198,books
Challengers Comics,9.59,,84.0,671.0,41.91050936666395,-87.6823890209198,41.91050936666395%2C-87.6823890209198,books
Nazareth Religious Bks & Gifts,,,,708.0,41.91050936666395,-87.6823890209198,41.91050936666395%2C-87.6823890209198,books
Luz A La Familia,,,,974.0,41.91050936666395,-87.6823890209198,41.91050936666395%2C-87.6823890209198,books
Kesher Stam,9.51,,,68.0,42.011865,-87.701317,42.011865%2C-87.701317,books
Bookie's,,,,193.0,41.703952,-87.681953,41.703952%2C-87.681953,books
Bookies Paperbacks & More,,,,245.0,41.703952,-87.681953,41.703952%2C-87.681953,books
Bookie's - New & Used Books,8.71,,81.0,250.0,41.703952,-87.681953,41.703952%2C-87.681953,books
Graham Crackers Comics,6.37,,,407.0,41.93132,-87.638742,41.93132%2C-87.638742,books
Lincoln Park Book Shop,,,,572.0,41.93132,-87.638742,41.93132%2C-87.638742,books
Booklegger's Used Books,3.06,,61.0,628.0,41.93132,-87.638742,41.93132%2C-87.638742,books
New & Used Books,,,,687.0,41.93132,-87.638742,41.93132%2C-87.638742,books
"Books - Rare, Used and Well Done",2.44,,,897.0,41.93132,-87.638742,41.93132%2C-87.638742,books
Bookman's Corner,9.31,,,938.0,41.93132,-87.638742,41.93132%2C-87.638742,books
House of Peace,,,,538.0,41.725538,-87.681968,41.725538%2C-87.681968,books
University of Chicago Bookstore,9.85,,,85.0,41.788746,-87.601334,41.788746%2C-87.601334,books
Barnes & Noble,,,,134.0,41.788746,-87.601334,41.788746%2C-87.601334,books
Seminary Co-op Bookstore,9.41,,86.0,451.0,41.788746,-87.601334,41.788746%2C-87.601334,books
Seminary Coopera Bookstore,,,,625.0,41.788746,-87.601334,41.788746%2C-87.601334,books
57th Street Books,9.62,,91.0,635.0,41.788746,-87.601334,41.788746%2C-87.601334,books
Frontline Books n Smoke,,,,812.0,41.76571903697,-87.604959713,41.76571903697%2C-87.604959713,books
Ravenswood Used Books,8.65,,75.0,257.0,41.961406,-87.676169,41.961406%2C-87.676169,books
Da Sorce,1.36,,,582.0,41.961406,-87.676169,41.961406%2C-87.676169,books
Sound Vision,,,,38.0,41.997764,-87.697221,41.997764%2C-87.697221,books
South Asian Friendship Center,8.78,,,132.0,41.997764,-87.697221,41.997764%2C-87.697221,books
IQRA International Educational Foundation,,,,145.0,41.997764,-87.697221,41.997764%2C-87.697221,books
Iqra Book Center,9.31,,,153.0,41.997764,-87.697221,41.997764%2C-87.697221,books
Zeenat Emporium,,,,395.0,41.997764,-87.697221,41.997764%2C-87.697221,books
Sultani Books Store,8.82,,,624.0,41.997764,-87.697221,41.997764%2C-87.697221,books
Kitab Ghar,,,,825.0,41.997764,-87.697221,41.997764%2C-87.697221,books
BING Art Books,,,,892.0,41.802221,-87.618457,41.802221%2C-87.618457,books
In Extenso Press,,,,391.0,41.96708783918421,-87.66729086637497,41.96708783918421%2C-87.66729086637497,books
Transistor,1.64,,,734.0,41.96708783918421,-87.66729086637497,41.96708783918421%2C-87.66729086637497,books
Uncharted Books,9.25,,,957.0,41.96708783918421,-87.66729086637497,41.96708783918421%2C-87.66729086637497,books
Pui Tak Christian Bookstore,5.69,,,442.0,41.852619,-87.626488,41.852619%2C-87.626488,books
World Journal Bookstore,,,,536.0,41.852619,-87.626488,41.852619%2C-87.626488,books
Chinese Cultural Bookstore,,,,638.0,41.852619,-87.626488,41.852619%2C-87.626488,books
BING Art Books,,,,262.0,41.79342945658,-87.6158532619,41.79342945658%2C-87.6158532619,books
Quo Vadis,1.43,,,784.0,41.9488531,-87.806938,41.9488531%2C-87.806938,books
Barnes & Noble,,,,504.0,41.79156801058,-87.6078521774,41.79156801058%2C-87.6078521774,books
University of Chicago Bookstore,9.85,,,576.0,41.79156801058,-87.6078521774,41.79156801058%2C-87.6078521774,books
BING Art Books,,,,956.0,41.79156801058,-87.6078521774,41.79156801058%2C-87.6078521774,books
Seminary Co-op Bookstore,9.41,,86.0,983.0,41.79156801058,-87.6078521774,41.79156801058%2C-87.6078521774,books
Quimby's Bookstore,9.45,,84.0,413.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Volumes Bookcafe,8.79,,83.0,437.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Marbles,,,,455.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Myopic Books,9.6,,87.0,572.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Kadampa Meditation Center Chicago - Wicker Park,,,,656.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Semicolon Bookstore & Gallery,9.64,,,728.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Occult Book Store,9.07,,68.0,860.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Revolution Books,8.82,,,933.0,41.90985465216731,-87.66993016004562,41.90985465216731%2C-87.66993016004562,books
Grand Comic,,,,290.0,41.940775,-87.639192,41.940775%2C-87.639192,books
Unabridged Books,9.65,,95.0,438.0,41.940775,-87.639192,41.940775%2C-87.639192,books
Graham Crackers Comics,9.34,,81.0,453.0,41.940775,-87.639192,41.940775%2C-87.639192,books
New & Used Books,,,,702.0,41.940775,-87.639192,41.940775%2C-87.639192,books
Booklegger's Used Books,3.06,,61.0,754.0,41.940775,-87.639192,41.940775%2C-87.639192,books
"Books - Rare, Used and Well Done",2.44,,,839.0,41.940775,-87.639192,41.940775%2C-87.639192,books
Bookman's Corner,9.31,,,863.0,41.940775,-87.639192,41.940775%2C-87.639192,books
The RAM,7.43,,,976.0,41.940775,-87.639192,41.940775%2C-87.639192,books
Ram Bookstore,,,,996.0,41.940775,-87.639192,41.940775%2C-87.639192,books
Windy City Magazines,,,,996.0,41.940775,-87.639192,41.940775%2C-87.639192,books
RoscoeBooks,9.42,,77.0,432.0,41.939354,-87.683282,41.939354%2C-87.683282,books
Follett Higher Education Group,,,,694.0,41.939354,-87.683282,41.939354%2C-87.683282,books
Casa De Carina,7.28,,,782.0,41.939354,-87.683282,41.939354%2C-87.683282,books
Monastery Hill Bindery,,,,831.0,41.939354,-87.683282,41.939354%2C-87.683282,books
South Asian Friendship Center,,,,869.0,41.98366470886,-87.6964225611,41.98366470886%2C-87.6964225611,books
Joe Trader,,,,243.0,41.9383682,-87.7725029,41.9383682%2C-87.7725029,books
Odeon,,,,264.0,41.9383682,-87.7725029,41.9383682%2C-87.7725029,books
Księgarnia Katolicka Źródło,,,,621.0,41.9383682,-87.7725029,41.9383682%2C-87.7725029,books
Zrodlo Polish Religious Books,,,,653.0,41.9383682,-87.7725029,41.9383682%2C-87.7725029,books
D & Z House of Books,4.6,,,672.0,41.9383682,-87.7725029,41.9383682%2C-87.7725029,books
Libreria Vida Nueva,,,,759.0,41.9383682,-87.7725029,41.9383682%2C-87.7725029,books
Erotic Warehouse,5.18,,,258.0,41.88671077318443,-87.65965729951859,41.88671077318443%2C-87.65965729951859,books
Joyce and Company Thomas J,,,,341.0,41.88671077318443,-87.65965729951859,41.88671077318443%2C-87.65965729951859,books
Lpc Group,,,,408.0,41.88671077318443,-87.65965729951859,41.88671077318443%2C-87.65965729951859,books
Rickard Bindery,,,,558.0,41.88671077318443,-87.65965729951859,41.88671077318443%2C-87.65965729951859,books
Madison Street Books,9.21,,,670.0,41.88671077318443,-87.65965729951859,41.88671077318443%2C-87.65965729951859,books
Follett Higher Education Group,,,,996.0,41.716172,-87.60435,41.716172%2C-87.60435,books
Pilsen Community Books,,,,228.0,41.85377981072743,-87.6466029882431,41.85377981072743%2C-87.6466029882431,books
Open Books,9.64,,75.0,354.0,41.85377981072743,-87.6466029882431,41.85377981072743%2C-87.6466029882431,books
M.K.'s Bookstore,7.13,,,594.0,42.01256011541,-87.6743671152,42.01256011541%2C-87.6743671152,books
Underground Bookstore,5.15,,,392.0,41.738473,-87.585851,41.738473%2C-87.585851,books
Barbara Bestsellers,9.36,,,108.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
Harry L Stern,,,,251.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
Alpha & Omega Innovative Publishing,,,,260.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
100 Essential,,,,423.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
Univ Of Chicago Bookstore,,,,503.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
Bonus Books,,,,507.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
Chicago Booth Bookstore,,,,510.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
CHICAGO BOOTH Online Bookstore,,,,510.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
Barnes & Noble,,,,510.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
After Words New and Used Books,9.59,,76.0,521.0,41.89434513742426,-87.62279838323593,41.89434513742426%2C-87.62279838323593,books
Underground Bookstore,5.15,,,340.0,41.7367,-87.585815,41.7367%2C-87.585815,books
Monastery Hill Bindery,,,,506.0,41.943838,-87.671469,41.943838%2C-87.671469,books
RoscoeBooks,9.42,,77.0,915.0,41.943838,-87.671469,41.943838%2C-87.671469,books
World Book Educational Products,,,,916.0,41.943838,-87.671469,41.943838%2C-87.671469,books
Pilsen Community Books,,,,206.0,41.85750568031716,-87.64599144458771,41.85750568031716%2C-87.64599144458771,books
Open Books,9.64,,75.0,238.0,41.85750568031716,-87.64599144458771,41.85750568031716%2C-87.64599144458771,books
BING Art Books,,,,141.0,41.794886,-87.617415,41.794886%2C-87.617415,books
BING Art Books,8.98,,,843.0,41.773259,-87.576664,41.773259%2C-87.576664,books
Bonus Books,,,,143.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Harry L Stern,,,,144.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Volumes Bookstore,,,,258.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Barbara Bestsellers,9.36,,,380.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Abbott Hall Book Center,9.05,,,614.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Alpha & Omega Innovative Publishing,,,,617.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Newberry Library,8.65,,,642.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Barnes & Noble,7.82,,,659.0,41.89766,-87.62351,41.89766%2C-87.62351,books
100 Essential,,,,773.0,41.89766,-87.62351,41.89766%2C-87.62351,books
Mi Libro Co.,,,,739.0,41.843636,-87.701931,41.843636%2C-87.701931,books
Respect For Life,,,,401.0,41.750395,-87.647464,41.750395%2C-87.647464,books
Madison Street Books,9.21,,,455.0,41.883043,-87.649931,41.883043%2C-87.649931,books
Open Books,9.65,,91.0,513.0,41.883043,-87.649931,41.883043%2C-87.649931,books
Erotic Warehouse,5.18,,,738.0,41.883043,-87.649931,41.883043%2C-87.649931,books
Hudson Booksellers Citigroup Center Downtown,9.18,,55.0,792.0,41.883043,-87.649931,41.883043%2C-87.649931,books
Hudson's Booksellers,,,,797.0,41.883043,-87.649931,41.883043%2C-87.649931,books
IIT Downtown Center for Law & Business Bookstore,,,,800.0,41.883043,-87.649931,41.883043%2C-87.649931,books
Joyce and Company Thomas J,,,,948.0,41.883043,-87.649931,41.883043%2C-87.649931,books
Yolanda Majors PhD,,,,975.0,41.883043,-87.649931,41.883043%2C-87.649931,books
Ram Bookstore,,,,594.0,41.949399,-87.654529,41.949399%2C-87.654529,books
Windy City Magazines,,,,594.0,41.949399,-87.654529,41.949399%2C-87.654529,books
The RAM,7.43,,,612.0,41.949399,-87.654529,41.949399%2C-87.654529,books
Chicago Comics,9.74,,86.0,957.0,41.949399,-87.654529,41.949399%2C-87.654529,books
Iqra Book Center,9.31,,,113.0,41.99826,-87.699481,41.99826%2C-87.699481,books
IQRA International Educational Foundation,,,,115.0,41.99826,-87.699481,41.99826%2C-87.699481,books
Sound Vision,,,,196.0,41.99826,-87.699481,41.99826%2C-87.699481,books
South Asian Friendship Center,8.78,,,327.0,41.99826,-87.699481,41.99826%2C-87.699481,books
Zeenat Emporium,,,,589.0,41.99826,-87.699481,41.99826%2C-87.699481,books
Sultani Books Store,8.82,,,813.0,41.99826,-87.699481,41.99826%2C-87.699481,books
Volumes Bookcafe,8.79,,83.0,228.0,41.907655,-87.672552,41.907655%2C-87.672552,books
Quimby's Bookstore,9.45,,84.0,375.0,41.907655,-87.672552,41.907655%2C-87.672552,books
Myopic Books,9.6,,87.0,439.0,41.907655,-87.672552,41.907655%2C-87.672552,books
Kadampa Meditation Center Chicago - Wicker Park,,,,495.0,41.907655,-87.672552,41.907655%2C-87.672552,books
Semicolon Bookstore & Gallery,9.64,,,496.0,41.907655,-87.672552,41.907655%2C-87.672552,books
Marbles,,,,776.0,41.907655,-87.672552,41.907655%2C-87.672552,books
Occult Book Store,9.07,,68.0,787.0,41.907655,-87.672552,41.907655%2C-87.672552,books
Revolution Books,8.82,,,798.0,41.907655,-87.672552,41.907655%2C-87.672552,books
IIT Downtown Center for Law & Business Bookstore,,,,109.0,41.87831661183069,-87.64098107814789,41.87831661183069%2C-87.64098107814789,books
Hudson Booksellers Citigroup Center Downtown,9.18,,55.0,409.0,41.87831661183069,-87.64098107814789,41.87831661183069%2C-87.64098107814789,books
Hudson's Booksellers,,,,444.0,41.87831661183069,-87.64098107814789,41.87831661183069%2C-87.64098107814789,books
Barbara's Bookstore,8.95,,,486.0,41.87831661183069,-87.64098107814789,41.87831661183069%2C-87.64098107814789,books
