name,popularity,price,rating,distance,latitude,longitude,ll,poiCat
Royal Thai Restaurant,,2,80,517.9008989,41.95774,-87.688273,-45.730533,restaurant
LG Restaurant,,1,70,462.0264593,41.76261263,-87.56381871,-45.80120608,restaurant
Rainbow Beach Sub Shop,,2,90,575.1542807,41.76261263,-87.56381871,-45.80120608,restaurant
Surf's Up South Shore,,2,70,661.4577937,41.76261263,-87.56381871,-45.80120608,restaurant
House of Bing,,1,70,761.2542647,41.76261263,-87.56381871,-45.80120608,restaurant
Royal Caribbean Jerk,,1,60,868.3153585,41.76261263,-87.56381871,-45.80120608,restaurant
Lion's Den Eatery,,2,100,924.2146695,41.8588018,-87.7343019,-45.8755001,restaurant
Taqueria Los Altos De Jalisco,,1,90,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Scatchell's Beef & Pizza,,1,60,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Irene's Pizza,,2,80,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Gorditas Aguascalientes,,1,60,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Subway,,1,20,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Hody's Grill,,1,50,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Popeyes Louisiana Kitchen,,1,30,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Hoots - Cicero,,2,60,11.14394644,41.8588018,-87.7343019,-45.8755001,restaurant
Jamaica Jerk Villa,,2,60,231.0622757,41.75248701,-87.64390216,-45.89141514,restaurant
Mr J Fish & Chicken,,1,90,378.2304919,41.75248701,-87.64390216,-45.89141514,restaurant
Billy's Prime Fish & Hoagie,,1,70,488.9981503,41.75248701,-87.64390216,-45.89141514,restaurant
Brewer Coffee and Custard,,1,100,491.2768211,41.75248701,-87.64390216,-45.89141514,restaurant
Italian Fiesta Pizzeria,,2,40,578.9486664,41.75248701,-87.64390216,-45.89141514,restaurant
The Hoagie Place,,1,70,763.5648894,41.75248701,-87.64390216,-45.89141514,restaurant
J & J Fish and Chicken,,1,80,590.911354,41.82168,-87.6216,-45.79992,restaurant
Alice's Bar-B-Que,,2,60,618.612154,41.82168,-87.6216,-45.79992,restaurant
Ain't She Sweet Cafe,,2,80,894.8568562,41.82168,-87.6216,-45.79992,restaurant
Nicky's In-N-Out,,1,50,958.3706602,41.82168,-87.6216,-45.79992,restaurant
Subway,,1,20,963.33433,41.82168,-87.6216,-45.79992,restaurant
El Che Steakhouse & Bar,,4,80,52.67676239,41.88318131,-87.64872462,-45.76554331,restaurant
Green Street Smoked Meats,,2,90,56.4610222,41.88318131,-87.64872462,-45.76554331,restaurant
High Five Ramen,,2,80,58.61590558,41.88318131,-87.64872462,-45.76554331,restaurant
The Allis,,2,80,72.63567651,41.88318131,-87.64872462,-45.76554331,restaurant
Jubilee Juice & Grill,,2,80,140.0357684,41.88318131,-87.64872462,-45.76554331,restaurant
Shultz Wings & Hoagie,,1,90,888.9584646,41.69170976,-87.61000156,-45.91829181,restaurant
New Tea Garden Chop Suey,,1,80,11.14394644,41.69170976,-87.61000156,-45.91829181,restaurant
Manny's Tacos & Burritos,,1,80,11.14394644,41.69170976,-87.61000156,-45.91829181,restaurant
Rosati's Pizza,,1,50,93.02693877,41.691373,-87.700281,-46.008908,restaurant
Tata's Chicago Pizzeria,,1,80,280.1062333,41.691373,-87.700281,-46.008908,restaurant
La Fiesta Mexican Restaurant,,2,60,329.6809279,41.691373,-87.700281,-46.008908,restaurant
Bacon and Jam,,2,90,363.0983631,41.691373,-87.700281,-46.008908,restaurant
Hernandez Burrito Station,,1,60,825.2377531,41.691373,-87.700281,-46.008908,restaurant
Beggars Pizza,,2,50,831.7681538,41.691373,-87.700281,-46.008908,restaurant
Jiang's Kitchen,,2,60,848.7808231,41.691373,-87.700281,-46.008908,restaurant
Tahoora Sweets & Bakery,,1,70,36.20882978,41.997579,-87.689713,-45.692134,restaurant
Khan BBQ,,2,70,47.46125087,41.997579,-87.689713,-45.692134,restaurant
Spinzer Restaurant,,1,70,74.05188658,41.997579,-87.689713,-45.692134,restaurant
El Nuevo Sol De Mexico,,2,80,90.10990906,41.997579,-87.689713,-45.692134,restaurant
Pak Sweets,,1,90,114.2178054,41.997579,-87.689713,-45.692134,restaurant
Serena Restaurant,,2,60,147.8574015,41.997579,-87.689713,-45.692134,restaurant
King Sweets,,1,80,158.6924253,41.997579,-87.689713,-45.692134,restaurant
Murry Fish & Chicken,,1,60,487.9270329,41.875679,-87.71547,-45.839791,restaurant
Wiley's Chicken and Ribs,,1,70,818.0879824,41.875679,-87.71547,-45.839791,restaurant
Duwell Fish,,2,80,849.8658922,41.875679,-87.71547,-45.839791,restaurant
J & J Fish,,1,70,860.6813747,41.875679,-87.71547,-45.839791,restaurant
Life Restaurant,,1,80,862.8468852,41.875679,-87.71547,-45.839791,restaurant
Subway,,1,70,11.14394644,41.875679,-87.71547,-45.839791,restaurant
McDonald's,,1,20,11.14394644,41.875679,-87.71547,-45.839791,restaurant
Chinese Kitchen,,1,50,11.14394644,41.875679,-87.71547,-45.839791,restaurant
Mr. Beef,,1,70,88.65327491,41.894666,-87.638437,-45.743771,restaurant
Bernie's,,2,70,106.3165109,41.894666,-87.638437,-45.743771,restaurant
Galleria Market,,2,60,137.3872539,41.894666,-87.638437,-45.743771,restaurant
Club Lago,,2,80,143.3029734,41.894666,-87.638437,-45.743771,restaurant
Clutch Bar and Restaurant,,2,60,177.4869229,41.894666,-87.638437,-45.743771,restaurant
Mixed Greens,,2,70,195.2706779,41.894666,-87.638437,-45.743771,restaurant
The Franklin Room,,3,80,242.5568568,41.894666,-87.638437,-45.743771,restaurant
La Guerrerense Restaurant,,1,70,379.9315922,41.927944,-87.7466394,-45.8186954,restaurant
Baha Restaurant,,2,90,450.7000363,41.927944,-87.7466394,-45.8186954,restaurant
McDonald's,,1,50,516.6685216,41.927944,-87.7466394,-45.8186954,restaurant
Señor Pan Cafe,,2,80,518.6278865,41.927944,-87.7466394,-45.8186954,restaurant
Domino's Pizza,,1,60,527.8653181,41.927944,-87.7466394,-45.8186954,restaurant
Shark's Fish & Chicken,,1,40,252.2457457,41.73784848,-87.64489979,-45.90705131,restaurant
Harold's Chicken Shacks,,1,70,279.0709714,41.73784848,-87.64489979,-45.90705131,restaurant
The Hoagie Place,,1,70,870.1780882,41.73784848,-87.64489979,-45.90705131,restaurant
Burger Bar Chicago,,2,70,110.8870551,41.867888,-87.623041,-45.755153,restaurant
Yolk - South Loop,,2,80,166.4321586,41.867888,-87.623041,-45.755153,restaurant
Taco Urbano,,1,70,222.5311679,41.867888,-87.623041,-45.755153,restaurant
Jimmy John's,,1,60,236.8338716,41.867888,-87.623041,-45.755153,restaurant
Sumi Sushi,,2,80,252.3772529,41.867888,-87.623041,-45.755153,restaurant
Chew On This Co.,,1,90,30.34686047,41.944983,-87.815865,-45.870882,restaurant
Pasta Fresh,,1,100,779.2137258,41.944983,-87.815865,-45.870882,restaurant
The Original Nottoli & Son,,1,90,788.0441396,41.944983,-87.815865,-45.870882,restaurant
BarTucci,,2,90,794.9573144,41.944983,-87.815865,-45.870882,restaurant
Yummy,,2,60,818.500566,41.944983,-87.815865,-45.870882,restaurant
Happy Garden,,1,70,819.8737795,41.944983,-87.815865,-45.870882,restaurant
Dan’s Hot Dogs,,1,70,656.106808,41.72158,-87.65612,-45.93454,restaurant
Burger King,,1,30,731.5681174,41.72158,-87.65612,-45.93454,restaurant
Harold's Chicken,,1,50,800.8277507,41.72158,-87.65612,-45.93454,restaurant
Chef Daddy's,,1,70,24.48069551,41.88794379,-87.77427346,-45.88632966,restaurant
King Chop Suey Restaurant,,1,70,509.6733742,41.88794379,-87.77427346,-45.88632966,restaurant
Taco Pros,,1,80,774.5633932,41.88794379,-87.77427346,-45.88632966,restaurant
Peeples Taco Place,,1,70,777.3747309,41.88794379,-87.77427346,-45.88632966,restaurant
Terry's Place,,1,80,845.0921178,41.88794379,-87.77427346,-45.88632966,restaurant
Coleman's Bar-B-Que No 2,,2,70,847.8864535,41.88794379,-87.77427346,-45.88632966,restaurant
Seafood Junction,,2,60,943.0665509,41.88794379,-87.77427346,-45.88632966,restaurant
Wing Wah Lau,,1,80,107.389846,41.815242,-87.702651,-45.887409,restaurant
Los Gallos 2,,1,70,173.3536466,41.815242,-87.702651,-45.887409,restaurant
El Puerto De San Blas,,2,40,251.8579225,41.815242,-87.702651,-45.887409,restaurant
Golden Heart Mariscos & Restaurant,,1,70,299.0717052,41.815242,-87.702651,-45.887409,restaurant
Lugano's Pizza,,2,40,409.4992135,41.815242,-87.702651,-45.887409,restaurant
Popeyes Louisiana Kitchen,,1,30,436.9835653,41.815242,-87.702651,-45.887409,restaurant
Frank's Chicago Shrimp House,,2,80,511.2851937,41.815242,-87.702651,-45.887409,restaurant
Latin American,,1,20,383.1674543,41.907928,-87.701479,-45.793551,restaurant
El Secreto del Sabor,,1,80,486.2621796,41.907928,-87.701479,-45.793551,restaurant
ArePA George,,2,90,511.3116672,41.907928,-87.701479,-45.793551,restaurant
Zoku Sushi,,2,80,551.1595602,41.907928,-87.701479,-45.793551,restaurant
Cermak Produce,,1,80,588.3570111,41.907928,-87.701479,-45.793551,restaurant
Tropical Taste,,1,70,591.3513119,41.907928,-87.701479,-45.793551,restaurant
La Sirena II,,1,100,167.9412822,41.785235,-87.703131,-45.917896,restaurant
El Nuevo Taconazo Taqueria & Restaurant,,1,50,175.0854418,41.785235,-87.703131,-45.917896,restaurant
Chinese Number One Kitchen,,1,70,221.0479702,41.785235,-87.703131,-45.917896,restaurant
Nickys,,1,70,280.2307118,41.785235,-87.703131,-45.917896,restaurant
Steak ’n Shake,,1,50,703.5319059,42.023463,-87.699595,-45.676132,restaurant
Bills Drive-In,,1,70,847.2190382,42.023463,-87.699595,-45.676132,restaurant
Tapia's Pizzeria,,2,70,950.1431851,42.023463,-87.699595,-45.676132,restaurant
El Garcia,,2,80,11.14394644,42.023463,-87.699595,-45.676132,restaurant
Harold's Chicken Shacks,,1,70,864.9731799,41.728122,-87.648524,-45.920402,restaurant
Shark's Fish & Chicken,,1,40,870.3733658,41.728122,-87.648524,-45.920402,restaurant
Poppin Dough,,1,90,919.7620727,41.728122,-87.648524,-45.920402,restaurant
McDonald's,,1,40,985.1462056,41.728122,-87.648524,-45.920402,restaurant
Tony's Original Philly Steaks & Wing's,,1,60,11.14394644,41.728122,-87.648524,-45.920402,restaurant
Fresh Catch Fish & Seafood,,2,50,11.14394644,41.728122,-87.648524,-45.920402,restaurant
Shark's Fish and Chicken,,1,20,425.1923039,41.72229074,-87.57896841,-45.85667766,restaurant
KFC,,1,40,457.0496053,41.72229074,-87.57896841,-45.85667766,restaurant
Wingz It Iz,,2,80,950.6966555,41.72229074,-87.57896841,-45.85667766,restaurant
Clowns Pancake House,,1,70,467.7334646,41.7903484,-87.6889201,-45.8985717,restaurant
Mezquite Pollo Express,,2,80,546.0314959,41.7903484,-87.6889201,-45.8985717,restaurant
KFC,,1,30,551.0544591,41.7903484,-87.6889201,-45.8985717,restaurant
Carnitas Uruapan,,1,90,581.9930293,41.7903484,-87.6889201,-45.8985717,restaurant
Vallarta,,3,40,588.7800557,41.7903484,-87.6889201,-45.8985717,restaurant
Bob-O's Hot Dogs,,1,80,35.05090821,41.952133,-87.833817,-45.881684,restaurant
The Foodie's Spot,,2,80,376.7261269,41.75893,-87.582861,-45.823931,restaurant
Harold's Chicken Shack No 87,,1,40,396.9566633,41.75893,-87.582861,-45.823931,restaurant
Burger King,,1,30,597.3422568,41.75893,-87.582861,-45.823931,restaurant
See Thru Chinese Kitchen,,1,50,649.9291369,41.75893,-87.582861,-45.823931,restaurant
Good Foods,,2,90,651.2471953,41.75893,-87.582861,-45.823931,restaurant
Taco Bell,,1,40,783.2320898,41.75893,-87.582861,-45.823931,restaurant
Subway,,1,20,183.2390048,41.753174,-87.605026,-45.851852,restaurant
Old Chicago Pizza,,2,70,212.7737958,41.753174,-87.605026,-45.851852,restaurant
JJ's Grill,,1,20,409.5446359,41.753174,-87.605026,-45.851852,restaurant
Tropic Island Chicken,,2,70,509.801685,41.753174,-87.605026,-45.851852,restaurant
Papa Philly & Fish,,1,80,584.3537823,41.753174,-87.605026,-45.851852,restaurant
Tasty Chicken,,1,70,587.4744399,41.753174,-87.605026,-45.851852,restaurant
Firehouse Bakery & Grill,,2,70,635.1864318,41.753174,-87.605026,-45.851852,restaurant
Flammin Restaurant,,2,80,652.3334761,41.753174,-87.605026,-45.851852,restaurant
Oscar's Foods,,1,80,137.9943275,41.9384207,-87.7813896,-45.8429689,restaurant
Su Taqueria Thaly’s,,1,80,423.9525821,41.9384207,-87.7813896,-45.8429689,restaurant
Frank's Pizzeria & Restaurant,,2,80,619.1971616,41.9384207,-87.7813896,-45.8429689,restaurant
Jess Cafe,,2,80,759.597065,41.9384207,-87.7813896,-45.8429689,restaurant
Little Caesars Pizza,,1,30,816.4688525,41.9384207,-87.7813896,-45.8429689,restaurant
Dollop Coffee,,1,80,19.73552157,41.95786652,-87.64950514,-45.69163861,restaurant
Michael's Original Pizzeria & Tavern,,2,90,215.4795611,41.95786652,-87.64950514,-45.69163861,restaurant
Siam Noodle and Rice,,1,90,299.8852805,41.95786652,-87.64950514,-45.69163861,restaurant
Hunan Egg Roll King,,1,80,336.7532588,41.95786652,-87.64950514,-45.69163861,restaurant
North Buena Wine Shop & Deli,,1,90,345.8356578,41.95786652,-87.64950514,-45.69163861,restaurant
The Crowd Theater,,1,100,449.246232,41.95786652,-87.64950514,-45.69163861,restaurant
Nano Sushi,,2,80,456.5467974,41.95786652,-87.64950514,-45.69163861,restaurant
Taco Boom,,1,100,38.43379433,41.9749113,-87.69250256,-45.71759126,restaurant
Dancen,,2,80,44.04487935,41.9749113,-87.69250256,-45.71759126,restaurant
H Cafe + Bar,,2,90,133.0447244,41.9749113,-87.69250256,-45.71759126,restaurant
Jibek Jolu,,2,80,215.5457382,41.9749113,-87.69250256,-45.71759126,restaurant
Quick Bite Carry Outs,,1,80,309.4302069,41.9749113,-87.69250256,-45.71759126,restaurant
Cafe Utjeha,,1,70,463.5560429,41.9749113,-87.69250256,-45.71759126,restaurant
ATX Bodega,,2,80,470.2558621,41.9749113,-87.69250256,-45.71759126,restaurant
Papa Johns Pizza,,1,50,45.6337936,41.91849115,-87.6974228,-45.77893165,restaurant
China Fast Wok,,1,70,60.69094176,41.91849115,-87.6974228,-45.77893165,restaurant
Katherine Anne Confections,,2,90,134.5444721,41.91849115,-87.6974228,-45.77893165,restaurant
Bungalow by Middle Brow,,2,80,144.2175608,41.91849115,-87.6974228,-45.77893165,restaurant
The Spice Room,,2,80,213.754191,41.91849115,-87.6974228,-45.77893165,restaurant
Kinnaree Thai Kitchen,,2,80,357.2897261,41.92883,-87.668507,-45.739677,restaurant
CRĪO Bar and Restaurant,,2,90,369.5944587,41.92883,-87.668507,-45.739677,restaurant
Vegan Plate,,2,90,389.6457291,41.92883,-87.668507,-45.739677,restaurant
Taco & Burrito House,,1,70,401.1459089,41.92883,-87.668507,-45.739677,restaurant
Domino's Pizza,,1,50,402.9481822,41.92883,-87.668507,-45.739677,restaurant
Cairo Kebab,,1,90,411.4260852,41.92883,-87.668507,-45.739677,restaurant
Carl's Red Hots,,1,70,577.3245297,41.74927751,-87.57585394,-45.82657643,restaurant
See Thru Chinese Kitchen,,1,50,814.5821501,41.74927751,-87.57585394,-45.82657643,restaurant
Subway,,1,40,855.3400957,41.74927751,-87.57585394,-45.82657643,restaurant
Stony's Palace Cafe,,2,70,859.090771,41.74927751,-87.57585394,-45.82657643,restaurant
Beggars Pizza,,2,30,891.4061141,41.74927751,-87.57585394,-45.82657643,restaurant
McDonald's,,1,30,900.3486432,41.74927751,-87.57585394,-45.82657643,restaurant
Mikkey's Retro Grill Stony Island,,2,60,911.0823266,41.74927751,-87.57585394,-45.82657643,restaurant
corner bakery CAFE,,1,60,44.81674702,41.884241,-87.629634,-45.745393,restaurant
Petterino's,,3,70,45.1387946,41.884241,-87.629634,-45.745393,restaurant
Sweet Swabian,,2,90,46.90245217,41.884241,-87.629634,-45.745393,restaurant
Gayle V's Best Ever Grilled Cheese,,2,80,88.95041374,41.884241,-87.629634,-45.745393,restaurant
Hannah's Bretzel,,2,70,118.9680165,41.884241,-87.629634,-45.745393,restaurant
Which Wich,,1,70,131.6376378,41.884241,-87.629634,-45.745393,restaurant
Subway,,1,20,146.6592217,41.884241,-87.629634,-45.745393,restaurant
New Orleans Kitchen,,1,70,150.9266857,41.884241,-87.629634,-45.745393,restaurant
Juliana Restaurant & Night club,,3,70,337.1733004,41.990247,-87.70858,-45.718333,restaurant
Evita Argentinian Steakhouse,,4,70,428.0825498,41.990247,-87.70858,-45.718333,restaurant
La Palapa,,2,70,507.2832197,41.83010465,-87.67029831,-45.84019365,restaurant
New Archview Restaurant,,1,70,601.1971748,41.83010465,-87.67029831,-45.84019365,restaurant
Popeyes Louisiana Kitchen,,1,50,679.1434404,41.83010465,-87.67029831,-45.84019365,restaurant
White Castle,,1,60,699.5643393,41.83010465,-87.67029831,-45.84019365,restaurant
The Taste of Chicago,,1,70,713.5313398,41.83010465,-87.67029831,-45.84019365,restaurant
Burger King,,1,30,865.1951306,41.83010465,-87.67029831,-45.84019365,restaurant
Panino's Pizzeria,,2,70,161.9738162,42.039742,-87.699413,-45.659671,restaurant
The Supreme Burrito #1,,1,80,689.4824473,42.039742,-87.699413,-45.659671,restaurant
Kabul House,,2,90,735.4129085,42.039742,-87.699413,-45.659671,restaurant
Sarpino's Pizzeria,,2,60,933.0194393,42.039742,-87.699413,-45.659671,restaurant
Little Wok,,2,70,954.2823434,42.039742,-87.699413,-45.659671,restaurant
J & J Fish & Chicken,,1,70,460.0890335,41.805772,-87.592464,-45.786692,restaurant
Uncle Joe's Jerk Chicken,,2,70,474.1384856,41.805772,-87.592464,-45.786692,restaurant
Italian Fiesta Pizzeria,,2,50,551.9520254,41.805772,-87.592464,-45.786692,restaurant
Great Steak,,2,60,606.9078203,41.805772,-87.592464,-45.786692,restaurant
Gorée Cuisine,,2,90,646.5737858,41.805772,-87.592464,-45.786692,restaurant
Papa Johns Pizza,,1,40,648.6045977,41.805772,-87.592464,-45.786692,restaurant
Old Chicago Pizza,,2,70,410.7514099,41.751448,-87.601136,-45.849688,restaurant
Tasty Chicken,,1,70,536.6013241,41.751448,-87.601136,-45.849688,restaurant
JJ's Grill,,1,20,681.3010251,41.751448,-87.601136,-45.849688,restaurant
Tropic Island Chicken,,2,70,774.2299952,41.751448,-87.601136,-45.849688,restaurant
Marlon's Chicken #2,,1,60,812.9238945,41.751448,-87.601136,-45.849688,restaurant
Dat Donut,,1,90,840.2911082,41.751448,-87.601136,-45.849688,restaurant
Papa Philly & Fish,,1,80,857.4947558,41.751448,-87.601136,-45.849688,restaurant
Bia's Café Marianao,,1,90,205.0926448,41.947472,-87.737875,-45.790403,restaurant
Breakfast House,,2,90,701.894148,41.947472,-87.737875,-45.790403,restaurant
Chinese Kitchen,,1,50,728.4143898,41.947472,-87.737875,-45.790403,restaurant
Chicago Taco Authority,,1,90,747.1211983,41.947472,-87.737875,-45.790403,restaurant
Chicago's Pizza,,2,70,761.004852,41.947472,-87.737875,-45.790403,restaurant
Potbelly Sandwich Shop,,1,40,808.1504269,41.947472,-87.737875,-45.790403,restaurant
McDonald's,,1,30,808.9604123,41.947472,-87.737875,-45.790403,restaurant
Shokran Moroccan Restaurant,,2,90,68.90813787,41.953449,-87.729635,-45.776186,restaurant
Smoque BBQ,,2,90,389.865696,41.953449,-87.729635,-45.776186,restaurant
Snix Snacks,,1,100,422.386999,41.953449,-87.729635,-45.776186,restaurant
Paddy Mac's,,1,80,440.8325749,41.953449,-87.729635,-45.776186,restaurant
Durbins of Evergreen Park,,2,50,343.5754926,41.7037764,-87.7013952,-45.9976188,restaurant
Hands On - Irving Park Rd.,,2,80,568.970936,41.948812,-87.75713,-45.808318,restaurant
Frank's Chicago Shrimp House II,,2,80,572.0899318,41.948812,-87.75713,-45.808318,restaurant
El Taco Feliz Taqueria,,1,90,618.9803234,41.948812,-87.75713,-45.808318,restaurant
Eggsperience Cafe,,2,80,707.0079705,41.948812,-87.75713,-45.808318,restaurant
Las Tablas,,2,60,758.9068785,41.948812,-87.75713,-45.808318,restaurant
Ysabel's Grill,,2,50,779.4438293,41.948812,-87.75713,-45.808318,restaurant
Easy Street,,2,80,829.4340844,41.948812,-87.75713,-45.808318,restaurant
Papa Johns Pizza,,1,40,78.6580263,41.931248,-87.644336,-45.713088,restaurant
D Cuisine,,2,90,92.97065798,41.931248,-87.644336,-45.713088,restaurant
Jibaritos Lincoln Park,,2,80,147.353723,41.931248,-87.644336,-45.713088,restaurant
Cocina TARASCAS Mexican Restaurant,,2,70,173.6342245,41.931248,-87.644336,-45.713088,restaurant
Stand-Up Burgers,,2,80,190.5224735,41.931248,-87.644336,-45.713088,restaurant
Wheat's End Cafe,,2,90,193.6291286,41.931248,-87.644336,-45.713088,restaurant
Original Pancake House,,2,70,196.9173904,41.931248,-87.644336,-45.713088,restaurant
Chipotle Mexican Grill,,1,60,197.8975247,41.931248,-87.644336,-45.713088,restaurant
Billy's Gyros,,1,60,418.8380992,41.754442,-87.601745,-45.847303,restaurant
Subway,,1,20,443.2458944,41.754442,-87.601745,-45.847303,restaurant
Old Chicago Pizza,,2,70,491.710702,41.754442,-87.601745,-45.847303,restaurant
Papa Philly & Fish,,1,80,543.8734472,41.754442,-87.601745,-45.847303,restaurant
Firehouse Bakery & Grill,,2,70,640.4464972,41.754442,-87.601745,-45.847303,restaurant
JJ's Grill,,1,20,716.0052383,41.754442,-87.601745,-45.847303,restaurant
Flammin Restaurant,,2,80,722.624533,41.754442,-87.601745,-45.847303,restaurant
Tasty Chicken,,1,70,791.7822443,41.754442,-87.601745,-45.847303,restaurant
Tropic Island Chicken,,2,70,816.311137,41.754442,-87.601745,-45.847303,restaurant
